File	Column 1	Column 2
dialjournallitcrit17chicrich.tsv	Guizot	LOCATION
dialjournallitcrit18chicrich.tsv	Gulf Of Mexico	LOCATION
dialjournallitcrit18chicrich.tsv	Gulf States	LOCATION
dialjournallitcrit17chicrich.tsv	H. P. Europe	LOCATION
dialjournallitcrit16chicrich.tsv	Habsburgs	LOCATION
dialjournallitcrit15chicrich.tsv	Hafiz	LOCATION
dialjournallitcrit16chicrich.tsv	Haggard	LOCATION
dialjournallitcrit17chicrich.tsv	Hague	LOCATION
dialjournallitcrit16chicrich.tsv	Haileybury	LOCATION
dialjournallitcrit17chicrich.tsv	Haiti	LOCATION
dialjournallitcrit19chicrich.tsv	Hajji Baba	LOCATION
dialjournallitcrit16chicrich.tsv	Hakluyt	LOCATION
dialjournallitcrit19chicrich.tsv	Hakodate	LOCATION
dialjournallitcrit17chicrich.tsv	Half Morocco	LOCATION
dialjournallitcrit17chicrich.tsv	Half Russia	LOCATION
dialjournallitcrit16chicrich.tsv	Halifax	LOCATION
dialjournallitcrit15chicrich.tsv	Halle	LOCATION
dialjournallitcrit18chicrich.tsv	Halpine	LOCATION
dialjournallitcrit19chicrich.tsv	Hals	LOCATION
dialjournallitcrit18chicrich.tsv	Halsted	LOCATION
dialjournallitcrit18chicrich.tsv	Halsted Streets	LOCATION
dialjournallitcrit15chicrich.tsv	Hamburg	LOCATION
dialjournallitcrit19chicrich.tsv	Hamerton	LOCATION
dialjournallitcrit15chicrich.tsv	Hamilton	LOCATION
dialjournallitcrit16chicrich.tsv	Hamilton College	LOCATION
dialjournallitcrit15chicrich.tsv	Hamlet	LOCATION
dialjournallitcrit17chicrich.tsv	Hammersmith	LOCATION
dialjournallitcrit16chicrich.tsv	Hampden	LOCATION
dialjournallitcrit16chicrich.tsv	Hampshire	LOCATION
dialjournallitcrit19chicrich.tsv	Hampstead	LOCATION
dialjournallitcrit17chicrich.tsv	Hampstead Parish Church	LOCATION
dialjournallitcrit16chicrich.tsv	Hampstead Vale	LOCATION
dialjournallitcrit18chicrich.tsv	Hampton Falls	LOCATION
dialjournallitcrit16chicrich.tsv	Hangchow	LOCATION
dialjournallitcrit16chicrich.tsv	Hannibal	LOCATION
dialjournallitcrit17chicrich.tsv	Hanover	LOCATION
dialjournallitcrit18chicrich.tsv	Hanson	LOCATION
dialjournallitcrit15chicrich.tsv	Hants	LOCATION
dialjournallitcrit17chicrich.tsv	Hardwick	LOCATION
dialjournallitcrit16chicrich.tsv	Hardy	LOCATION
dialjournallitcrit17chicrich.tsv	Hardyana	LOCATION
dialjournallitcrit16chicrich.tsv	Harland	LOCATION
dialjournallitcrit15chicrich.tsv	Harley	LOCATION
dialjournallitcrit15chicrich.tsv	Harlow	LOCATION
dialjournallitcrit17chicrich.tsv	Harpenden	LOCATION
dialjournallitcrit17chicrich.tsv	Harrington	LOCATION
dialjournallitcrit16chicrich.tsv	Harrow	LOCATION
dialjournallitcrit15chicrich.tsv	Harry	LOCATION
dialjournallitcrit18chicrich.tsv	Harte	LOCATION
dialjournallitcrit15chicrich.tsv	Hartford	LOCATION
dialjournallitcrit18chicrich.tsv	Hartt	LOCATION
dialjournallitcrit15chicrich.tsv	Harvard	LOCATION
dialjournallitcrit15chicrich.tsv	Haslemere	LOCATION
dialjournallitcrit18chicrich.tsv	Hattan Island	LOCATION
dialjournallitcrit15chicrich.tsv	Haustus	LOCATION
dialjournallitcrit16chicrich.tsv	Havana	LOCATION
dialjournallitcrit17chicrich.tsv	Haver	LOCATION
dialjournallitcrit15chicrich.tsv	Haverford College	LOCATION
dialjournallitcrit17chicrich.tsv	Haverhill	LOCATION
dialjournallitcrit15chicrich.tsv	Hawaii	LOCATION
dialjournallitcrit17chicrich.tsv	Hawaiian Archipelago	LOCATION
dialjournallitcrit17chicrich.tsv	Hawaiian Islands	LOCATION
dialjournallitcrit18chicrich.tsv	Hawkey	LOCATION
dialjournallitcrit18chicrich.tsv	Hawkeye	LOCATION
dialjournallitcrit16chicrich.tsv	Hawkins	LOCATION
dialjournallitcrit17chicrich.tsv	Hawthorden	LOCATION
dialjournallitcrit15chicrich.tsv	Hawthorne	LOCATION
dialjournallitcrit15chicrich.tsv	Hayti	LOCATION
dialjournallitcrit16chicrich.tsv	Hearn	LOCATION
dialjournallitcrit15chicrich.tsv	Hearth	LOCATION
dialjournallitcrit15chicrich.tsv	Heath	LOCATION
dialjournallitcrit17chicrich.tsv	Hebron	LOCATION
dialjournallitcrit19chicrich.tsv	Hedges	LOCATION
dialjournallitcrit15chicrich.tsv	Hegel	LOCATION
dialjournallitcrit16chicrich.tsv	Hegelisms	LOCATION
dialjournallitcrit15chicrich.tsv	Heidelberg	LOCATION
dialjournallitcrit16chicrich.tsv	Heimburg	LOCATION
dialjournallitcrit15chicrich.tsv	Heine	LOCATION
dialjournallitcrit17chicrich.tsv	Heines	LOCATION
dialjournallitcrit15chicrich.tsv	Helena	LOCATION
dialjournallitcrit18chicrich.tsv	Hellas	LOCATION
dialjournallitcrit16chicrich.tsv	Hempstead	LOCATION
dialjournallitcrit15chicrich.tsv	Henley	LOCATION
dialjournallitcrit19chicrich.tsv	Henry	LOCATION
dialjournallitcrit19chicrich.tsv	Henryson	LOCATION
dialjournallitcrit19chicrich.tsv	Henty	LOCATION
dialjournallitcrit16chicrich.tsv	Herbart	LOCATION
dialjournallitcrit18chicrich.tsv	Herbert	LOCATION
dialjournallitcrit17chicrich.tsv	Herefordshire	LOCATION
dialjournallitcrit15chicrich.tsv	Herkimer County	LOCATION
dialjournallitcrit17chicrich.tsv	Herod	LOCATION
dialjournallitcrit17chicrich.tsv	Hesiod	LOCATION
dialjournallitcrit19chicrich.tsv	Hiawatha	LOCATION
dialjournallitcrit16chicrich.tsv	Highcliffe	LOCATION
dialjournallitcrit18chicrich.tsv	Highgate	LOCATION
dialjournallitcrit15chicrich.tsv	Highland	LOCATION
dialjournallitcrit17chicrich.tsv	Highland Cousins	LOCATION
dialjournallitcrit17chicrich.tsv	Highlands	LOCATION
dialjournallitcrit17chicrich.tsv	Highland Scotch	LOCATION
dialjournallitcrit16chicrich.tsv	Highland Widow	LOCATION
dialjournallitcrit16chicrich.tsv	Hil	LOCATION
dialjournallitcrit16chicrich.tsv	Hildesheim	LOCATION
dialjournallitcrit17chicrich.tsv	Himalayas	LOCATION
dialjournallitcrit15chicrich.tsv	Hindostan	LOCATION
dialjournallitcrit16chicrich.tsv	Hinsdale	LOCATION
dialjournallitcrit19chicrich.tsv	Hippolytus	LOCATION
dialjournallitcrit18chicrich.tsv	Hissarlik	LOCATION
dialjournallitcrit18chicrich.tsv	Hist.	LOCATION
dialjournallitcrit15chicrich.tsv	Hobart College	LOCATION
dialjournallitcrit17chicrich.tsv	Hobart Town	LOCATION
dialjournallitcrit19chicrich.tsv	Hobbema	LOCATION
dialjournallitcrit18chicrich.tsv	Hobbes	LOCATION
dialjournallitcrit16chicrich.tsv	Hochelaga	LOCATION
dialjournallitcrit16chicrich.tsv	Hohenlinden	LOCATION
dialjournallitcrit17chicrich.tsv	Holborn	LOCATION
dialjournallitcrit15chicrich.tsv	Holland	LOCATION
dialjournallitcrit16chicrich.tsv	Hollin	LOCATION
dialjournallitcrit17chicrich.tsv	Holmes	LOCATION
dialjournallitcrit15chicrich.tsv	Holy City	LOCATION
dialjournallitcrit16chicrich.tsv	Holyoke	LOCATION
dialjournallitcrit19chicrich.tsv	Homburg	LOCATION
dialjournallitcrit15chicrich.tsv	Homer	LOCATION
dialjournallitcrit15chicrich.tsv	Hon. Correspond	LOCATION
dialjournallitcrit18chicrich.tsv	Hon. F.R.S.G.S.	LOCATION
dialjournallitcrit15chicrich.tsv	Hon. Ll.D.	LOCATION
dialjournallitcrit15chicrich.tsv	Hon. M.A.	LOCATION
dialjournallitcrit16chicrich.tsv	Honduras	LOCATION
dialjournallitcrit18chicrich.tsv	Hongkong	LOCATION
dialjournallitcrit15chicrich.tsv	Honolulu	LOCATION
dialjournallitcrit19chicrich.tsv	Honoria	LOCATION
dialjournallitcrit17chicrich.tsv	Hood	LOCATION
dialjournallitcrit15chicrich.tsv	Hoopston	LOCATION
dialjournallitcrit17chicrich.tsv	Hope Benham	LOCATION
dialjournallitcrit15chicrich.tsv	Horace Walpole	LOCATION
dialjournallitcrit15chicrich.tsv	Horatio	LOCATION
dialjournallitcrit18chicrich.tsv	Horitz	LOCATION
dialjournallitcrit15chicrich.tsv	Houghton	LOCATION
dialjournallitcrit17chicrich.tsv	Hounds	LOCATION
dialjournallitcrit17chicrich.tsv	Houqhton	LOCATION
dialjournallitcrit15chicrich.tsv	Houston	LOCATION
dialjournallitcrit15chicrich.tsv	Howard	LOCATION
dialjournallitcrit16chicrich.tsv	Howells	LOCATION
dialjournallitcrit17chicrich.tsv	Hudson	LOCATION
dialjournallitcrit15chicrich.tsv	Huelva	LOCATION
dialjournallitcrit16chicrich.tsv	Hulin	LOCATION
dialjournallitcrit19chicrich.tsv	Hulk	LOCATION
dialjournallitcrit19chicrich.tsv	Hun	LOCATION
dialjournallitcrit15chicrich.tsv	Hungary	LOCATION
dialjournallitcrit17chicrich.tsv	Huntington	LOCATION
dialjournallitcrit16chicrich.tsv	Huron	LOCATION
dialjournallitcrit16chicrich.tsv	Hurstmonceaux	LOCATION
dialjournallitcrit15chicrich.tsv	Huxley	LOCATION
dialjournallitcrit18chicrich.tsv	Hyatt	LOCATION
dialjournallitcrit18chicrich.tsv	Hybla	LOCATION
dialjournallitcrit18chicrich.tsv	Hydaspes	LOCATION
dialjournallitcrit15chicrich.tsv	Hyderabad	LOCATION
dialjournallitcrit17chicrich.tsv	Hypatia	LOCATION
dialjournallitcrit17chicrich.tsv	I. New York	LOCATION
dialjournallitcrit17chicrich.tsv	Iberville	LOCATION
dialjournallitcrit15chicrich.tsv	Iceland	LOCATION
dialjournallitcrit15chicrich.tsv	Idaho	LOCATION
dialjournallitcrit17chicrich.tsv	Ifew York	LOCATION
dialjournallitcrit15chicrich.tsv	Ifimo	LOCATION
dialjournallitcrit17chicrich.tsv	Ifirno	LOCATION
dialjournallitcrit15chicrich.tsv	Ifynsard	LOCATION
dialjournallitcrit15chicrich.tsv	Ignatius Loyola	LOCATION
dialjournallitcrit16chicrich.tsv	Ilium	LOCATION
dialjournallitcrit16chicrich.tsv	Ill.	LOCATION
dialjournallitcrit15chicrich.tsv	Illinois	LOCATION
dialjournallitcrit17chicrich.tsv	Illus.	LOCATION
dialjournallitcrit15chicrich.tsv	Ilovaishi	LOCATION
dialjournallitcrit17chicrich.tsv	Immermann	LOCATION
dialjournallitcrit18chicrich.tsv	Imola	LOCATION
dialjournallitcrit17chicrich.tsv	Imperial Japan	LOCATION
dialjournallitcrit19chicrich.tsv	Impregnable City	LOCATION
dialjournallitcrit15chicrich.tsv	Ind.	LOCATION
dialjournallitcrit15chicrich.tsv	India	LOCATION
dialjournallitcrit15chicrich.tsv	Indiana	LOCATION
dialjournallitcrit15chicrich.tsv	Indianapolis	LOCATION
dialjournallitcrit17chicrich.tsv	Indiana Uni	LOCATION
dialjournallitcrit17chicrich.tsv	Indiana Univer	LOCATION
dialjournallitcrit15chicrich.tsv	Indica	LOCATION
dialjournallitcrit18chicrich.tsv	Indo-china	LOCATION
dialjournallitcrit15chicrich.tsv	Indus Valley	LOCATION
dialjournallitcrit16chicrich.tsv	Influenza	LOCATION
dialjournallitcrit16chicrich.tsv	Ing Davis	LOCATION
dialjournallitcrit15chicrich.tsv	Ingleside	LOCATION
dialjournallitcrit16chicrich.tsv	Interna	LOCATION
dialjournallitcrit15chicrich.tsv	Inverness	LOCATION
dialjournallitcrit19chicrich.tsv	Ionian Islands	LOCATION
dialjournallitcrit19chicrich.tsv	Ionian Sea	LOCATION
dialjournallitcrit15chicrich.tsv	Iowa	LOCATION
dialjournallitcrit15chicrich.tsv	Iowa College	LOCATION
dialjournallitcrit18chicrich.tsv	Iowa Trappists	LOCATION
dialjournallitcrit19chicrich.tsv	Ira Remsen	LOCATION
dialjournallitcrit15chicrich.tsv	Ireland	LOCATION
dialjournallitcrit18chicrich.tsv	Irish	LOCATION
dialjournallitcrit15chicrich.tsv	Irving	LOCATION
dialjournallitcrit18chicrich.tsv	Irving Ave.	LOCATION
dialjournallitcrit16chicrich.tsv	Irvington	LOCATION
dialjournallitcrit16chicrich.tsv	Isabella	LOCATION
dialjournallitcrit17chicrich.tsv	Isaiah	LOCATION
dialjournallitcrit18chicrich.tsv	Ischia	LOCATION
dialjournallitcrit15chicrich.tsv	Islamabad	LOCATION
dialjournallitcrit15chicrich.tsv	Island	LOCATION
dialjournallitcrit19chicrich.tsv	Island Princess	LOCATION
dialjournallitcrit16chicrich.tsv	Island Wreck	LOCATION
dialjournallitcrit16chicrich.tsv	Isle Of Wight	LOCATION
dialjournallitcrit18chicrich.tsv	Isles	LOCATION
dialjournallitcrit19chicrich.tsv	Ismailia	LOCATION
dialjournallitcrit15chicrich.tsv	Israel	LOCATION
dialjournallitcrit19chicrich.tsv	Israel Abrahams	LOCATION
dialjournallitcrit16chicrich.tsv	Israel Gollancz	LOCATION
dialjournallitcrit15chicrich.tsv	Italy	LOCATION
dialjournallitcrit15chicrich.tsv	Ithaca	LOCATION
dialjournallitcrit17chicrich.tsv	Itimo	LOCATION
dialjournallitcrit15chicrich.tsv	Itinio	LOCATION
dialjournallitcrit16chicrich.tsv	Izumo	LOCATION
dialjournallitcrit15chicrich.tsv	Jackson	LOCATION
dialjournallitcrit15chicrich.tsv	Jackson Park	LOCATION
dialjournallitcrit17chicrich.tsv	Jacksons	LOCATION
dialjournallitcrit15chicrich.tsv	Jacksonville	LOCATION
dialjournallitcrit19chicrich.tsv	Jaffa	LOCATION
dialjournallitcrit17chicrich.tsv	Jamaica	LOCATION
dialjournallitcrit15chicrich.tsv	James	LOCATION
dialjournallitcrit17chicrich.tsv	Janu	LOCATION
dialjournallitcrit15chicrich.tsv	Japan	LOCATION
dialjournallitcrit17chicrich.tsv	Japan Korea China	LOCATION
dialjournallitcrit15chicrich.tsv	Java	LOCATION
dialjournallitcrit18chicrich.tsv	Jean	LOCATION
dialjournallitcrit15chicrich.tsv	Jefferson	LOCATION
dialjournallitcrit16chicrich.tsv	Jena	LOCATION
dialjournallitcrit17chicrich.tsv	Jersey	LOCATION
dialjournallitcrit15chicrich.tsv	Jerusalem	LOCATION
dialjournallitcrit17chicrich.tsv	Jerusalem Bishopric	LOCATION
dialjournallitcrit16chicrich.tsv	Johannesburg	LOCATION
dialjournallitcrit17chicrich.tsv	John	LOCATION
dialjournallitcrit15chicrich.tsv	Johnson	LOCATION
dialjournallitcrit18chicrich.tsv	Joinville	LOCATION
dialjournallitcrit18chicrich.tsv	Jokai	LOCATION
dialjournallitcrit15chicrich.tsv	Joliet	LOCATION
dialjournallitcrit18chicrich.tsv	Jonas	LOCATION
dialjournallitcrit19chicrich.tsv	Jonathan	LOCATION
dialjournallitcrit19chicrich.tsv	Josephus	LOCATION
dialjournallitcrit18chicrich.tsv	Joshua	LOCATION
dialjournallitcrit15chicrich.tsv	Jr.	LOCATION
dialjournallitcrit17chicrich.tsv	Judaea	LOCATION
dialjournallitcrit17chicrich.tsv	Judcea	LOCATION
dialjournallitcrit15chicrich.tsv	Judea	LOCATION
dialjournallitcrit17chicrich.tsv	Judsea	LOCATION
dialjournallitcrit17chicrich.tsv	Juilliard	LOCATION
dialjournallitcrit15chicrich.tsv	Julia	LOCATION
dialjournallitcrit18chicrich.tsv	Julian	LOCATION
dialjournallitcrit15chicrich.tsv	Jungfrau	LOCATION
dialjournallitcrit19chicrich.tsv	Jungfrau Von Orleans	LOCATION
dialjournallitcrit16chicrich.tsv	Jusserand	LOCATION
dialjournallitcrit19chicrich.tsv	Juvenilia	LOCATION
dialjournallitcrit19chicrich.tsv	K.M.	LOCATION
dialjournallitcrit15chicrich.tsv	K.M. New York	LOCATION
dialjournallitcrit17chicrich.tsv	K.N.	LOCATION
dialjournallitcrit18chicrich.tsv	K.O.Y.L.I. Illus.	LOCATION
dialjournallitcrit16chicrich.tsv	K.P.	LOCATION
dialjournallitcrit18chicrich.tsv	K.P. Illus.	LOCATION
dialjournallitcrit16chicrich.tsv	Kabbala	LOCATION
dialjournallitcrit17chicrich.tsv	Kaka	LOCATION
dialjournallitcrit15chicrich.tsv	Kalamazoo	LOCATION
dialjournallitcrit15chicrich.tsv	Kamchatka	LOCATION
dialjournallitcrit15chicrich.tsv	Kamenz	LOCATION
dialjournallitcrit19chicrich.tsv	Kan	LOCATION
dialjournallitcrit15chicrich.tsv	Kan.	LOCATION
dialjournallitcrit16chicrich.tsv	Kanagawa	LOCATION
dialjournallitcrit15chicrich.tsv	Kanaka	LOCATION
dialjournallitcrit16chicrich.tsv	Kansas	LOCATION
dialjournallitcrit15chicrich.tsv	Kansas City	LOCATION
dialjournallitcrit19chicrich.tsv	Kapurthala	LOCATION
dialjournallitcrit17chicrich.tsv	Karl	LOCATION
dialjournallitcrit15chicrich.tsv	Karnak	LOCATION
dialjournallitcrit19chicrich.tsv	Kasai	LOCATION
dialjournallitcrit19chicrich.tsv	Kashgar	LOCATION
dialjournallitcrit15chicrich.tsv	Kashmir	LOCATION
dialjournallitcrit15chicrich.tsv	Kaskaskia	LOCATION
dialjournallitcrit16chicrich.tsv	Katherine Lauderdale	LOCATION
dialjournallitcrit18chicrich.tsv	Keats	LOCATION
dialjournallitcrit16chicrich.tsv	Keble	LOCATION
dialjournallitcrit18chicrich.tsv	Keene Valley	LOCATION
dialjournallitcrit15chicrich.tsv	Kemble	LOCATION
dialjournallitcrit16chicrich.tsv	Kendal	LOCATION
dialjournallitcrit15chicrich.tsv	Kenilworth	LOCATION
dialjournallitcrit17chicrich.tsv	Kennedy	LOCATION
dialjournallitcrit18chicrich.tsv	Kensington	LOCATION
dialjournallitcrit17chicrich.tsv	Kensington Palace	LOCATION
dialjournallitcrit19chicrich.tsv	Kentish	LOCATION
dialjournallitcrit16chicrich.tsv	Kentucky	LOCATION
dialjournallitcrit18chicrich.tsv	Keokuk	LOCATION
dialjournallitcrit16chicrich.tsv	Kerens	LOCATION
dialjournallitcrit17chicrich.tsv	Keswick Vale	LOCATION
dialjournallitcrit16chicrich.tsv	Kew Gardens	LOCATION
dialjournallitcrit17chicrich.tsv	Khansama	LOCATION
dialjournallitcrit17chicrich.tsv	Khartoum	LOCATION
dialjournallitcrit19chicrich.tsv	Khatmandu	LOCATION
dialjournallitcrit19chicrich.tsv	Khotan	LOCATION
dialjournallitcrit18chicrich.tsv	Kielland	LOCATION
dialjournallitcrit16chicrich.tsv	Kikuyaland	LOCATION
dialjournallitcrit17chicrich.tsv	Kimberley	LOCATION
dialjournallitcrit15chicrich.tsv	Kinderhook	LOCATION
dialjournallitcrit15chicrich.tsv	Kinematics	LOCATION
dialjournallitcrit15chicrich.tsv	King	LOCATION
dialjournallitcrit16chicrich.tsv	King James	LOCATION
dialjournallitcrit19chicrich.tsv	King Log	LOCATION
dialjournallitcrit19chicrich.tsv	King Louis Philippe	LOCATION
dialjournallitcrit17chicrich.tsv	King Pharaoh	LOCATION
dialjournallitcrit16chicrich.tsv	King Philip	LOCATION
dialjournallitcrit15chicrich.tsv	King Solomon	LOCATION
dialjournallitcrit15chicrich.tsv	Kingston	LOCATION
dialjournallitcrit16chicrich.tsv	Kinson	LOCATION
dialjournallitcrit18chicrich.tsv	Kipling	LOCATION
dialjournallitcrit15chicrich.tsv	Kirchhoff	LOCATION
dialjournallitcrit15chicrich.tsv	Kirkland	LOCATION
dialjournallitcrit18chicrich.tsv	Kish	LOCATION
dialjournallitcrit16chicrich.tsv	Kitchen	LOCATION
dialjournallitcrit16chicrich.tsv	Kjelland	LOCATION
dialjournallitcrit18chicrich.tsv	Klopstock	LOCATION
dialjournallitcrit17chicrich.tsv	Knoxville	LOCATION
dialjournallitcrit16chicrich.tsv	Kojiki	LOCATION
dialjournallitcrit17chicrich.tsv	Kongo	LOCATION
dialjournallitcrit15chicrich.tsv	Konigs	LOCATION
dialjournallitcrit19chicrich.tsv	Korako	LOCATION
dialjournallitcrit15chicrich.tsv	Koran	LOCATION
dialjournallitcrit16chicrich.tsv	Korea	LOCATION
dialjournallitcrit17chicrich.tsv	Korea China	LOCATION
dialjournallitcrit18chicrich.tsv	Koreans	LOCATION
dialjournallitcrit18chicrich.tsv	Kossuth	LOCATION
dialjournallitcrit16chicrich.tsv	Krakow	LOCATION
dialjournallitcrit18chicrich.tsv	Kreuzberg	LOCATION
dialjournallitcrit19chicrich.tsv	Kuilu	LOCATION
dialjournallitcrit18chicrich.tsv	Kurium	LOCATION
dialjournallitcrit16chicrich.tsv	Kurrachee	LOCATION
dialjournallitcrit17chicrich.tsv	Kussia	LOCATION
dialjournallitcrit15chicrich.tsv	Kwangtung	LOCATION
dialjournallitcrit17chicrich.tsv	Ky.	LOCATION
dialjournallitcrit19chicrich.tsv	Kyoto	LOCATION
dialjournallitcrit16chicrich.tsv	Kyushu	LOCATION
dialjournallitcrit16chicrich.tsv	L.D.	LOCATION
dialjournallitcrit16chicrich.tsv	L' Europe	LOCATION
dialjournallitcrit16chicrich.tsv	La.	LOCATION
dialjournallitcrit16chicrich.tsv	Lachine	LOCATION
dialjournallitcrit18chicrich.tsv	La Cortina	LOCATION
dialjournallitcrit15chicrich.tsv	La Crosse	LOCATION
dialjournallitcrit16chicrich.tsv	Lac Saint	LOCATION
dialjournallitcrit15chicrich.tsv	Ladak	LOCATION
dialjournallitcrit16chicrich.tsv	Lady Boynton	LOCATION
dialjournallitcrit17chicrich.tsv	Lady Byron	LOCATION
dialjournallitcrit17chicrich.tsv	Lady Dilke	LOCATION
dialjournallitcrit17chicrich.tsv	Lady Franklin Bay	LOCATION
dialjournallitcrit16chicrich.tsv	Lady Greville	LOCATION
dialjournallitcrit18chicrich.tsv	Lady Jeune	LOCATION
dialjournallitcrit16chicrich.tsv	Lady Louisa	LOCATION
dialjournallitcrit18chicrich.tsv	Lady Nairne	LOCATION
dialjournallitcrit15chicrich.tsv	Lady Stuart	LOCATION
dialjournallitcrit15chicrich.tsv	Lafayette	LOCATION
dialjournallitcrit16chicrich.tsv	Lafayette College	LOCATION
dialjournallitcrit15chicrich.tsv	La Fontaine	LOCATION
dialjournallitcrit17chicrich.tsv	Lagny	LOCATION
dialjournallitcrit19chicrich.tsv	Lahore	LOCATION
dialjournallitcrit16chicrich.tsv	Lahorie	LOCATION
dialjournallitcrit15chicrich.tsv	Lake	LOCATION
dialjournallitcrit17chicrich.tsv	Lake \ Vinnipeseogee	LOCATION
dialjournallitcrit19chicrich.tsv	Lake Balkash	LOCATION
dialjournallitcrit16chicrich.tsv	Lake Champlain	LOCATION
dialjournallitcrit18chicrich.tsv	Lake Chautauqua	LOCATION
dialjournallitcrit15chicrich.tsv	Lake City	LOCATION
dialjournallitcrit16chicrich.tsv	Lake District	LOCATION
dialjournallitcrit16chicrich.tsv	Lake Erie	LOCATION
dialjournallitcrit18chicrich.tsv	Lake Garda	LOCATION
dialjournallitcrit17chicrich.tsv	Lake Geneva	LOCATION
dialjournallitcrit16chicrich.tsv	Lake Huron	LOCATION
dialjournallitcrit17chicrich.tsv	Lake Placid	LOCATION
dialjournallitcrit16chicrich.tsv	Lakes Huron	LOCATION
dialjournallitcrit16chicrich.tsv	Lakes Ontario	LOCATION
dialjournallitcrit16chicrich.tsv	Lake St. Louis	LOCATION
dialjournallitcrit18chicrich.tsv	Lake Tahoe	LOCATION
dialjournallitcrit19chicrich.tsv	Lake Winnipeg	LOCATION
dialjournallitcrit18chicrich.tsv	Lakewood	LOCATION
dialjournallitcrit17chicrich.tsv	Lalauze	LOCATION
dialjournallitcrit18chicrich.tsv	Lamartine	LOCATION
dialjournallitcrit19chicrich.tsv	Lampeter	LOCATION
dialjournallitcrit15chicrich.tsv	Lancashire	LOCATION
dialjournallitcrit17chicrich.tsv	Lancaster	LOCATION
dialjournallitcrit17chicrich.tsv	Lanciani	LOCATION
dialjournallitcrit19chicrich.tsv	Landelle	LOCATION
dialjournallitcrit18chicrich.tsv	Landor	LOCATION
dialjournallitcrit19chicrich.tsv	Langham	LOCATION
dialjournallitcrit16chicrich.tsv	Langland	LOCATION
dialjournallitcrit19chicrich.tsv	Langue	LOCATION
dialjournallitcrit18chicrich.tsv	Laplace	LOCATION
dialjournallitcrit19chicrich.tsv	Lapland	LOCATION
dialjournallitcrit19chicrich.tsv	Lappenberg	LOCATION
dialjournallitcrit16chicrich.tsv	Larousse	LOCATION
dialjournallitcrit19chicrich.tsv	Lassa	LOCATION
dialjournallitcrit15chicrich.tsv	Lassalle	LOCATION
dialjournallitcrit19chicrich.tsv	Last Minstrel	LOCATION
dialjournallitcrit15chicrich.tsv	Las Vegas Hot Springs	LOCATION
dialjournallitcrit15chicrich.tsv	Latin	LOCATION
dialjournallitcrit16chicrich.tsv	Latin America	LOCATION
dialjournallitcrit18chicrich.tsv	Latin Kingdom Of Jeru	LOCATION
dialjournallitcrit15chicrich.tsv	Latin Palae	LOCATION
dialjournallitcrit15chicrich.tsv	Latin Palaeography	LOCATION
dialjournallitcrit16chicrich.tsv	Latin Quarter	LOCATION
dialjournallitcrit16chicrich.tsv	Latin Verb	LOCATION
dialjournallitcrit15chicrich.tsv	Laura	LOCATION
dialjournallitcrit15chicrich.tsv	La Valliere	LOCATION
dialjournallitcrit16chicrich.tsv	Lea	LOCATION
dialjournallitcrit18chicrich.tsv	Leach	LOCATION
dialjournallitcrit18chicrich.tsv	Leamington	LOCATION
dialjournallitcrit17chicrich.tsv	Lebanon	LOCATION
dialjournallitcrit17chicrich.tsv	Leconte De Lisle	LOCATION
dialjournallitcrit16chicrich.tsv	Ledyard	LOCATION
dialjournallitcrit17chicrich.tsv	Leersum	LOCATION
